date_time,population,temp
2025-08-11 22:00:00,Ishikari,16.81417969
2025-08-11 22:00:00,Kerimai,16.38517578
2025-08-11 23:00:00,Ishikari,16.51387695
2025-08-11 23:00:00,Kerimai,16.299375
2025-08-12 00:00:00,Ishikari,16.25647461
2025-08-12 00:00:00,Kerimai,16.12777344
2025-08-12 01:00:00,Ishikari,16.04197266
2025-08-12 01:00:00,Kerimai,16.08487305
2025-08-12 02:00:00,Ishikari,15.87037109
2025-08-12 02:00:00,Kerimai,15.95617188
2025-08-12 03:00:00,Ishikari,15.74166992
2025-08-12 03:00:00,Kerimai,15.87037109
2025-08-12 04:00:00,Ishikari,15.65586914
2025-08-12 04:00:00,Kerimai,15.8274707
2025-08-12 05:00:00,Ishikari,15.52716797
2025-08-12 05:00:00,Kerimai,15.74166992
2025-08-12 06:00:00,Ishikari,15.52716797
2025-08-12 06:00:00,Kerimai,15.74166992
2025-08-12 07:00:00,Ishikari,15.91327148
2025-08-12 07:00:00,Kerimai,15.87037109
2025-08-12 08:00:00,Ishikari,16.59967773
2025-08-12 08:00:00,Kerimai,16.17067383
2025-08-12 09:00:00,Ishikari,17.88668945
2025-08-12 09:00:00,Kerimai,16.42807617
2025-08-12 10:00:00,Ishikari,19.34530273
2025-08-12 10:00:00,Kerimai,16.72837891
2025-08-12 11:00:00,Ishikari,19.47400391
2025-08-12 11:00:00,Kerimai,17.02868164
2025-08-12 12:00:00,Ishikari,20.20331055
2025-08-12 12:00:00,Kerimai,17.80088867
2025-08-12 13:00:00,Ishikari,21.06131836
2025-08-12 13:00:00,Kerimai,18.61599609
2025-08-12 14:00:00,Ishikari,19.86010742
2025-08-12 14:00:00,Kerimai,18.95919922
2025-08-12 15:00:00,Ishikari,19.43110352
2025-08-12 15:00:00,Kerimai,19.21660156
2025-08-12 16:00:00,Ishikari,19.21660156
2025-08-12 16:00:00,Kerimai,18.74469727
2025-08-12 17:00:00,Ishikari,18.53019531
2025-08-12 17:00:00,Kerimai,17.88668945
2025-08-12 18:00:00,Ishikari,17.97249023
2025-08-12 18:00:00,Kerimai,17.54348633
2025-08-12 19:00:00,Ishikari,17.58638672
2025-08-12 19:00:00,Kerimai,17.28608398
2025-08-12 20:00:00,Ishikari,17.2002832
2025-08-12 20:00:00,Kerimai,17.11448242
2025-08-12 21:00:00,Ishikari,16.81417969
2025-08-12 21:00:00,Kerimai,17.02868164
2025-08-12 22:00:00,Ishikari,16.47097656
2025-08-12 22:00:00,Kerimai,16.81417969
2025-08-12 23:00:00,Ishikari,16.17067383
2025-08-12 23:00:00,Kerimai,16.72837891
2025-08-13 00:00:00,Ishikari,15.91327148
2025-08-13 00:00:00,Kerimai,16.51387695
2025-08-13 01:00:00,Ishikari,15.65586914
2025-08-13 01:00:00,Kerimai,16.42807617
2025-08-13 02:00:00,Ishikari,15.3984668
2025-08-13 02:00:00,Kerimai,16.34227539
2025-08-13 03:00:00,Ishikari,15.22686523
2025-08-13 03:00:00,Kerimai,16.17067383
2025-08-13 04:00:00,Ishikari,15.05526367
2025-08-13 04:00:00,Kerimai,16.25647461
2025-08-13 05:00:00,Ishikari,14.9265625
2025-08-13 05:00:00,Kerimai,16.25647461
2025-08-13 06:00:00,Ishikari,14.88366211
2025-08-13 06:00:00,Kerimai,16.34227539
2025-08-13 07:00:00,Ishikari,15.26976563
2025-08-13 07:00:00,Kerimai,16.34227539
2025-08-13 08:00:00,Ishikari,16.21357422
2025-08-13 08:00:00,Kerimai,16.85708008
2025-08-13 09:00:00,Ishikari,17.71508789
2025-08-13 09:00:00,Kerimai,17.50058594
2025-08-13 10:00:00,Ishikari,19.08790039
2025-08-13 10:00:00,Kerimai,17.75798828
2025-08-13 11:00:00,Ishikari,20.71811523
2025-08-13 11:00:00,Kerimai,18.87339844
2025-08-13 12:00:00,Ishikari,21.83352539
2025-08-13 12:00:00,Kerimai,19.47400391
2025-08-13 13:00:00,Ishikari,22.60573242
2025-08-13 13:00:00,Kerimai,19.9459082
2025-08-13 14:00:00,Ishikari,22.82023438
2025-08-13 14:00:00,Kerimai,19.64560547
2025-08-13 15:00:00,Ishikari,22.43413086
2025-08-13 15:00:00,Kerimai,19.9459082
2025-08-13 16:00:00,Ishikari,21.83352539
2025-08-13 16:00:00,Kerimai,19.34530273
2025-08-13 17:00:00,Ishikari,20.8897168
2025-08-13 17:00:00,Kerimai,18.144091800000002
2025-08-13 18:00:00,Ishikari,19.81720703
2025-08-13 18:00:00,Kerimai,17.6721875
2025-08-13 19:00:00,Ishikari,18.91629883
2025-08-13 19:00:00,Kerimai,17.62928711
2025-08-13 20:00:00,Ishikari,18.10119141
2025-08-13 20:00:00,Kerimai,17.54348633
2025-08-13 21:00:00,Ishikari,17.37188477
2025-08-13 21:00:00,Kerimai,17.41478516
2025-08-13 22:00:00,Ishikari,16.7712793
2025-08-13 22:00:00,Kerimai,17.50058594
2025-08-13 23:00:00,Ishikari,16.34227539
2025-08-13 23:00:00,Kerimai,17.32898438
2025-08-14 00:00:00,Ishikari,15.99907227
2025-08-14 00:00:00,Kerimai,17.28608398
2025-08-14 01:00:00,Ishikari,15.74166992
2025-08-14 01:00:00,Kerimai,17.32898438
2025-08-14 02:00:00,Ishikari,15.52716797
2025-08-14 02:00:00,Kerimai,17.2002832
2025-08-14 03:00:00,Ishikari,15.35556641
2025-08-14 03:00:00,Kerimai,17.2002832
2025-08-14 04:00:00,Ishikari,15.22686523
2025-08-14 04:00:00,Kerimai,17.02868164
2025-08-14 05:00:00,Ishikari,15.09816406
2025-08-14 05:00:00,Kerimai,16.98578125
2025-08-14 06:00:00,Ishikari,15.22686523
2025-08-14 06:00:00,Kerimai,17.07158203
2025-08-14 07:00:00,Ishikari,15.44136719
2025-08-14 07:00:00,Kerimai,17.32898438
2025-08-14 08:00:00,Ishikari,16.08487305
2025-08-14 08:00:00,Kerimai,17.71508789
2025-08-14 09:00:00,Ishikari,17.80088867
2025-08-14 09:00:00,Kerimai,18.10119141
2025-08-14 10:00:00,Ishikari,18.05829102
2025-08-14 10:00:00,Kerimai,18.144091800000002
2025-08-14 11:00:00,Ishikari,18.65889648
2025-08-14 11:00:00,Kerimai,19.13080078
2025-08-14 12:00:00,Ishikari,19.21660156
2025-08-14 12:00:00,Kerimai,19.045
2025-08-14 13:00:00,Ishikari,19.38820313
2025-08-14 13:00:00,Kerimai,18.74469727
2025-08-14 14:00:00,Ishikari,19.38820313
2025-08-14 14:00:00,Kerimai,19.5169043
2025-08-14 15:00:00,Ishikari,19.64560547
2025-08-14 15:00:00,Kerimai,19.90300781
2025-08-14 16:00:00,Ishikari,19.5169043
2025-08-14 16:00:00,Kerimai,18.83049805
2025-08-14 17:00:00,Ishikari,18.91629883
2025-08-14 17:00:00,Kerimai,18.65889648
